#    E(eV)        YZX            YZY            YZZ            ZXX            ZXY            ZXZ            XYX            XYY            XYZ
   1.72000         -0.26801777         -0.00000000         -0.00000000          0.00000001         -0.26802063         -0.00000000         -0.00000001          0.00000000         15.39109612
   1.73000         -0.27139091         -0.00000000         -0.00000000          0.00000000         -0.27139187          0.00000000         -0.00000000         -0.00000000         15.57361984
   1.74000         -0.27474117         -0.00000000          0.00000000          0.00000020         -0.27473927         -0.00000000         -0.00000000          0.00000000         15.75728416
   1.75000         -0.27814484         -0.00000000          0.00000000         -0.00000008         -0.27814293          0.00000000         -0.00000000          0.00000000         15.94206238
   1.76000         -0.28154087         -0.00000000          0.00000000         -0.00000007         -0.28153801          0.00000000         -0.00000000         -0.00000000         16.12801361
   1.77000         -0.28496838         -0.00000000          0.00000000          0.00000004         -0.28496647         -0.00000000         -0.00000000          0.00000000         16.31498528
   1.78000         -0.28842640         -0.00000000         -0.00000000          0.00000012         -0.28842545          0.00000000          0.00000000         -0.00000000         16.50314713
   1.79000         -0.29192734         -0.00000000         -0.00000000         -0.00000011         -0.29192734         -0.00000000         -0.00000000         -0.00000000         16.69253349
   1.80000         -0.29545307         -0.00000000          0.00000000          0.00000005         -0.29545307         -0.00000000          0.00000000         -0.00000000         16.88288879
   1.81000         -0.29892635         -0.00000000         -0.00000000         -0.00000000         -0.29892445         -0.00000000         -0.00000000          0.00000000         17.07442856
   1.82000         -0.30253601         -0.00000000          0.00000000         -0.00000010         -0.30253601          0.00000000         -0.00000000         -0.00000000         17.26721191
   1.83000         -0.30607796         -0.00000000         -0.00000000          0.00000003         -0.30607986         -0.00000000         -0.00000000          0.00000000         17.46097946
   1.84000         -0.30970764         -0.00000000          0.00000000          0.00000014         -0.30970764         -0.00000000         -0.00000000          0.00000000         17.65602493
   1.85000         -0.31333923         -0.00000000         -0.00000000          0.00000003         -0.31334114          0.00000000         -0.00000000          0.00000000         17.85219002
   1.86000         -0.31697083         -0.00000000          0.00000000         -0.00000009         -0.31697464         -0.00000000          0.00000000          0.00000000         18.04952621
   1.87000         -0.32069206         -0.00000000         -0.00000000         -0.00000003         -0.32069016         -0.00000000         -0.00000000          0.00000000         18.24795723
   1.88000         -0.32438278         -0.00000000          0.00000000         -0.00000000         -0.32438469         -0.00000000          0.00000000          0.00000000         18.44759369
   1.89000         -0.32809639         -0.00000000         -0.00000000         -0.00000012         -0.32809448          0.00000000          0.00000000          0.00000000         18.64829826
   1.90000         -0.33190727         -0.00000000          0.00000000          0.00000016         -0.33190918         -0.00000000         -0.00000000         -0.00000000         18.85014534
   1.91000         -0.33565521         -0.00000000         -0.00000000          0.00000016         -0.33565521          0.00000000         -0.00000000          0.00000000         19.05313683
   1.92000         -0.33949471         -0.00000000          0.00000000         -0.00000008         -0.33949280         -0.00000000          0.00000000          0.00000000         19.25745583
   1.93000         -0.34336662         -0.00000000          0.00000000          0.00000001         -0.34336472         -0.00000000          0.00000000         -0.00000000         19.46287918
   1.94000         -0.34720993         -0.00000000         -0.00000000          0.00000017         -0.34720802         -0.00000000         -0.00000000         -0.00000000         19.66928291
   1.95000         -0.35110474         -0.00000000          0.00000000          0.00000006         -0.35110664         -0.00000000          0.00000000         -0.00000000         19.87696648
   1.96000         -0.35499191         -0.00000000          0.00000000         -0.00000004         -0.35499573         -0.00000001          0.00000000          0.00000000         20.08580399
   1.97000         -0.35893631         -0.00000000          0.00000000         -0.00000011         -0.35893822          0.00000001         -0.00000000          0.00000000         20.29579353
